seed_idx	K	mu_cpp	mu_paper	coeff_without_perturb	coeff_with_perturb	response
4	3	0	0	-1.0815347361702772	-1.0918778608481774	-0.4806401432438881
4	3	5	1	-0.7992808057710521	-0.7998561983145405	-0.03634006981065549
4	3	1	2	-0.9816097902808852	-0.9833552049992514	-0.08971211840735081
4	3	10	3	-0.20221585695635486	-0.20219078745029087	0.006260869871740361
4	3	6	4	-0.2997762029680612	-0.29971690949196805	0.009989181338883973
4	3	2	5	-1.1292003408776887	-1.1295028275527774	-0.013525529366422635
4	3	11	6	-0.44204491247587185	-0.4420134477735029	0.003594594244994159
4	3	7	7	-0.5462724125581542	-0.5463256863103695	-0.0049244760337980725
4	3	3	8	-0.42341566433346856	-0.42340646411866323	0.0010972685994115668
4	3	12	9	-0.41137321639651436	-0.4114019784004409	-0.003530572493613874
4	3	8	10	0.07488377112749357	0.0748132815679558	0.04755747201707704
4	3	4	11	-0.8383194941354998	-0.838313093243539	0.0003855758067101767
4	3	13	12	-0.329256703412661	-0.32925966748361574	-0.0004545997593825681
4	3	9	13	-0.5242618914343998	-0.5242479386065036	0.0013439927095409893
4	3	14	14	-1.0647160550435144	-1.0647210307950339	-0.00023599404967535568
4	4	0	0	-1.1494489631065374	-1.159064534008515	-0.42068046958931693
4	4	5	1	-0.8298050072488309	-0.8304685568310869	-0.040364625948442555
4	4	1	2	-1.09187583473202	-1.093890813271266	-0.0931051995099448
4	4	10	3	-0.16996266780734406	-0.1699214743801468	0.012240642311408497
4	4	6	4	-0.2994108787729602	-0.2993116681349139	0.016735543282477044
4	4	2	5	-1.203224368821348	-1.203671408656051	-0.018758414397954278
4	4	11	6	-0.4620704484820202	-0.4620191662527981	0.005604798302526513
4	4	7	7	-0.5228787783304691	-0.5229682036297497	-0.008635737602550056
4	4	3	8	-0.43801325002921243	-0.4379968560953992	0.0018900845971416588
4	4	12	9	-0.3690839094419569	-0.369105204074987	-0.002913464336034186
4	4	8	10	0.17507704166175972	0.17499295654373453	0.024258918534861645
4	4	4	11	-0.8474581690189132	-0.8474495077757318	0.0005161089229823984
4	4	13	12	-0.3260273979035007	-0.3260293926443751	-0.00030896426164102515
4	4	9	13	-0.551199177213016	-0.5511712498576326	0.0025586414994194133
4	4	14	14	-1.0577339924452132	-1.0577406485273153	-0.00031777375698938685
4	5	0	0	-1.2064581115698663	-1.215455148723255	-0.37518901001527066
4	5	5	1	-0.8514988982169217	-0.8522024843835407	-0.041709119606697924
4	5	1	2	-1.1851966675199956	-1.187342170761815	-0.09133203720031458
4	5	10	3	-0.14477506868122436	-0.14472155049515603	0.0186708923840165
4	5	6	4	-0.2997988137733871	-0.29966357565594165	0.022784755128029383
4	5	2	5	-1.266644436345769	-1.2671997848001764	-0.02213567884089548
