Hamiltonian	driving	N	seed	duration	K=0	K=1	K=2	K=3	K=4	K=5
Gaussian	onebody	9	59	0.01	0.00195564647179772	0.015450891308187815	0.036953062409109824	0.07415641320000636	0.13514851114996945	0.21992750075479295
Gaussian	onebody	9	60	0.1	0.002014551493424068	0.12010302349445057	0.28857544838680477	0.4273119433136019	0.5528133016181703	0.6652948326128646
Gaussian	onebody	9	60	0.05	0.0019685176093715943	0.11934812358329415	0.28793820367752154	0.4268359655276451	0.552520269191032	0.6651924406952613
Gaussian	onebody	9	60	0.02	0.0019557325056999194	0.11913641327305072	0.2877616097980793	0.4267024000782038	0.5524417283714318	0.6651556844611942
Gaussian	onebody	9	60	0.01	0.0019539110909875495	0.1191061552035278	0.2877362952545439	0.42668334798193236	0.5524300170834762	0.6651512266407738
Gaussian	onebody	9	61	0.1	0.0020186202401528013	0.028154019117872083	0.07409203521204444	0.13230218846081018	0.20479853043071808	0.2807699343258241
Gaussian	onebody	9	61	0.05	0.0019746440089102716	0.0278054511853515	0.07361146940658639	0.13177965472461264	0.20429719800715038	0.2803447260648567
Gaussian	onebody	9	61	0.02	0.0019623938096532917	0.02770990174847512	0.07348102055053174	0.1316395065899364	0.20416662569594052	0.280234314067015
Gaussian	onebody	9	61	0.01	0.0019606436038451204	0.027696932795081147	0.07346390721326422	0.131621361534149	0.20415113899417037	0.28022223970887367
Gaussian	onebody	9	62	0.1	0.0020177377520533882	0.025588560900398433	0.11418541888209587	0.2498094088331344	0.41556285127667275	0.5835885434683526
Gaussian	onebody	9	62	0.05	0.0019693085282613014	0.025341267987138417	0.11382913535515043	0.2495239262663476	0.41545395577527594	0.5836884515928054
Gaussian	onebody	9	62	0.02	0.0019558479597081503	0.025272201162891247	0.11372747892064483	0.2494430670958861	0.4154238276728899	0.5837164661823151
Gaussian	onebody	9	62	0.01	0.001953927056311873	0.025262352043158586	0.11371314924497121	0.24943152307309008	0.41541956806218555	0.5837205271597294
Gaussian	onebody	9	63	0.1	0.0020030638592563313	0.13023796077156335	0.24219581616588778	0.28408536210618957	0.2963130632811662	0.30153894781382223
Gaussian	onebody	9	63	0.05	0.001965431355826193	0.12926052880023486	0.2414895259524784	0.28347881901687677	0.29572768134446115	0.3009534951006401
Gaussian	onebody	9	63	0.02	0.001954963229855176	0.12898556956830132	0.2412908987919709	0.28330736630253756	0.2955631373821022	0.3007881826720176
Gaussian	onebody	9	63	0.01	0.001953469888437726	0.1289461087341045	0.24126234923602807	0.28328265756643123	0.2955393438884877	0.30076436232994463
Gaussian	onebody	9	64	0.1	0.002011713957324879	0.08381296911917448	0.22990449762401585	0.37995847343445205	0.5430983279504255	0.68977653122732
Gaussian	onebody	9	64	0.05	0.0019679680068462177	0.08329362523294698	0.22944556373776306	0.379656757532924	0.5429997377187343	0.6898597301635204
Gaussian	onebody	9	64	0.02	0.001955790767966196	0.0831478693006589	0.22931681415633276	0.3795706085144256	0.542970822739096	0.6898845984639118
Gaussian	onebody	9	64	0.01	0.0019540534665177614	0.08312695154762903	0.2292989882663847	0.3795581777913906	0.5429665219928838	0.6898880202795062
Gaussian	onebody	9	65	0.1	0.002002411169526248	0.030038735785991696	0.13551654924334905	0.27597682689494074	0.4368337711686787	0.5889312625466026
Gaussian	onebody	9	65	0.05	0.0019651695557220345	0.02977219653958284	0.13512886386652434	0.2756113868382255	0.43658900982858256	0.5888465817571195
Gaussian	onebody	9	65	0.02	0.0019548016043583684	0.029697798557019955	0.1350196796966249	0.2755084684332022	0.43652013241648463	0.5888232690849676
Gaussian	onebody	9	65	0.01	0.001953318633613187	0.02968707257451484	0.13500393065469476	0.2754936642725358	0.43651002798763927	0.5888199280489529
Gaussian	onebody	9	66	0.1	0.0019497107013710332	0.05572388651412977	0.09565721723686241	0.12544219772963378	0.15113567402796566	0.17620235938761591
Gaussian	onebody	9	66	0.05	0.001911211370869552	0.05569473288021655	0.09562826667287362	0.12542273296771456	0.15113561325913175	0.17622581122244463
Gaussian	onebody	9	66	0.02	0.0019005279345749929	0.055720848275241	0.09565280193061097	0.12544710323767566	0.1511616874901614	0.17625536418002663
Gaussian	onebody	9	66	0.01	0.0018990082958463964	0.05573686645952583	0.09566733446851239	0.12546071346176133	0.15117476182974754	0.17626805556241099
Gaussian	onebody	9	67	0.1	0.002018886038967824	0.11623786794278539	0.21465835032451958	0.3198377700204713	0.4358090167457535	0.5509737735519235
Gaussian	onebody	9	67	0.05	0.0019696629879974977	0.11528256756776677	0.2138022504416436	0.31916856250479836	0.4353681841661334	0.5507533016500328
Gaussian	onebody	9	67	0.02	0.0019560164653200387	0.11501447684357548	0.21356200372298692	0.3189832494848364	0.4352448769784464	0.5506920659582007
Gaussian	onebody	9	67	0.01	0.0019540763284915164	0.11497618769166545	0.2135276160145343	0.3189573174014756	0.4352271789376242	0.5506832142110548
Gaussian	onebody	9	68	0.1	0.0020302847841483633	0.009483368865141017	0.03203080346583982	0.06121399928359015	0.09899205125569109	0.13979204857806038
Gaussian	onebody	9	68	0.05	0.001972825047035802	0.009338673286188351	0.03177599456050147	0.06090267837027859	0.09864420055042533	0.13941844483821084
Gaussian	onebody	9	68	0.02	0.0019568961959240266	0.00929808418630735	0.03170418549862347	0.06081506229451862	0.09854663898994447	0.13931372114849105
Gaussian	onebody	9	68	0.01	0.001954634059901789	0.00929219897715497	0.031693729040350276	0.060802388997943525	0.09853264033033723	0.13929874305993967
Gaussian	onebody	9	69	0.1	0.002017712234408735	0.08746601900416716	0.15959197450860552	0.21208412446850294	0.2638260443192263	0.31563065194529094
Gaussian	onebody	9	69	0.05	0.0019721939470873947	0.08676432671240905	0.15889454049445975	0.2114741113359994	0.26332383461281367	0.3152298740721941
Gaussian	onebody	9	69	0.02	0.0019594997995860037	0.086567193763008	0.1586977987192912	0.21130320436257158	0.263188675186934	0.31511691915867446
Gaussian	onebody	9	69	0.01	0.0019576831955531475	0.08653909544596354	0.1586700861528738	0.21127875285887718	0.26316836898417667	0.31510074545309535
Gaussian	onebody	9	70	0.1	0.002003762775519525	0.07888672644736634	0.2421651054015327	0.4839342005440012	0.6794879653674665	0.800307929148266
Gaussian	onebody	9	70	0.05	0.0019660080247245956	0.0784157278401951	0.24187143403545075	0.4838949925133944	0.6796241243815553	0.800522884259106
Gaussian	onebody	9	70	0.02	0.0019554868216398597	0.07828386304511732	0.2417904212823378	0.48388406474942164	0.6796590763131972	0.8005834083696025
Gaussian	onebody	9	70	0.01	0.001953987360662737	0.07826504151369572	0.24177890527929013	0.48388258997606054	0.679664638175465	0.8005923241055458
Gaussian	onebody	9	71	0.1	0.00205944484380343	0.0006166817445840824	0.0007266500172208395	0.0011423260549423134	0.0020363625789200025	0.0036185869220351128
Gaussian	onebody	9	71	0.05	0.002016660312367969	0.0005939628302343913	0.0007026010096376257	0.0011121277473482936	0.001995556034354228	0.0035638293728524548
Gaussian	onebody	9	71	0.02	0.0020047329873689	0.0005870400358862782	0.0006952613857727061	0.0011029873165843205	0.0019832618295369422	0.003547344474657891
Gaussian	onebody	9	71	0.01	0.0020030285340566552	0.000585825017759717	0.0006939974802372056	0.0011014260574397734	0.0019811802164834496	0.003544560992528551
Gaussian	onebody	9	72	0.1	0.0020158510950281784	0.001192101949745718	0.00936063929557751	0.023638380867355195	0.044869939000977875	0.07510047153278057
Gaussian	onebody	9	72	0.05	0.0019718978813068966	0.0011806704159936406	0.009306622856952124	0.02354814951555513	0.04475920002406501	0.07498371005917448
Gaussian	onebody	9	72	0.02	0.0019596749156788927	0.0011774848848198141	0.00929150478890622	0.02352287888875173	0.0447281655111166	0.0749510741520989
Gaussian	onebody	9	72	0.01	0.0019579306327999033	0.001177025139013539	0.00928934477435992	0.0235192621067862	0.04472372177495051	0.07494640225969842
Gaussian	onebody	9	73	0.1	0.0019966645148393448	0.020425721772046938	0.039620094999158785	0.06458078680759771	0.09832960019377197	0.1417906652197743
Gaussian	onebody	9	73	0.05	0.001963907067726242	0.02024811094748	0.039421404848744436	0.06437021712850302	0.09811219774309118	0.14157799660856335
Gaussian	onebody	9	73	0.02	0.001954794744855851	0.020198310913945947	0.03936564693876736	0.0643111920704284	0.09805124793484775	0.14151847194817693
Gaussian	onebody	9	73	0.01	0.0019534958440252234	0.02019119583476248	0.03935768539738819	0.06430275996656386	0.0980425408380626	0.1415099707608581
Gaussian	onebody	9	74	0.1	0.0020321631012151877	0.06805176282302347	0.16019019295243347	0.2771717934576717	0.3952009166890265	0.5083647440456347
Gaussian	onebody	9	74	0.05	0.0019730011536772387	0.06735761753563252	0.1596702144546714	0.2769379555691058	0.3952210532030158	0.5085740574880685
Gaussian	onebody	9	74	0.02	0.001956568729978052	0.06716265437512427	0.15952424208715044	0.2768737840538031	0.39522818974428153	0.5086333931513637
Gaussian	onebody	9	74	0.01	0.0019542229371958208	0.067134758115111	0.15950336460333986	0.27686430718754956	0.39522895139496744	0.5086418559494705
Gaussian	onebody	9	75	0.1	0.00203563637411374	0.0028547485729513555	0.004422804027961176	0.006227913179159024	0.008725753003746168	0.012689753812705441
Gaussian	onebody	9	75	0.05	0.001973475931621367	0.00277063245356564	0.004302478345279939	0.006072595602706631	0.008537723604187173	0.012472296333013161
Gaussian	onebody	9	75	0.02	0.001956172703741721	0.0027471013750680617	0.00426883209637989	0.006028829245094683	0.008484837269491619	0.012411213331439045
Gaussian	onebody	9	75	0.01	0.001953702570152184	0.0027437032569485073	0.004264013117251361	0.006022593219644383	0.008477264223235425	0.012402444709436404
Gaussian	onebody	9	76	0.1	0.002035478684038998	0.005928499822970712	0.012490956499992946	0.024975236158212198	0.049530883485624934	0.09044370531673035
Gaussian	onebody	9	76	0.05	0.0019739044427705514	0.005690488229821667	0.012163480832375456	0.024559253600289273	0.049035669718742105	0.08991056637149854
Gaussian	onebody	9	76	0.02	0.0019568215099946256	0.005624101646389614	0.012071944663639209	0.02444268012330864	0.04889780116189198	0.08976090766502778
Gaussian	onebody	9	76	0.01	0.0019543814471758994	0.005614622067156999	0.012058864234515434	0.02442601257613994	0.048877885043970566	0.08973941881537373
Gaussian	onebody	9	77	0.1	0.002018342436407512	0.013424349810326586	0.0226444018026806	0.033530925589074785	0.048678403235841355	0.07014849466882153
Gaussian	onebody	9	77	0.05	0.0019694886886361786	0.01310107665004759	0.02226944444351399	0.03312702971733988	0.048257916857558765	0.06972114865777627
Gaussian	onebody	9	77	0.02	0.0019559351427947693	0.01301077203771331	0.0221644172152098	0.03301431533988015	0.04814013720171198	0.06960151560188624
Gaussian	onebody	9	77	0.01	0.001954004202505251	0.012997923498799562	0.02214948923561394	0.03299824268673354	0.048123402531174676	0.06958451606395152
Gaussian	onebody	9	78	0.1	0.0020367026035702993	0.002032881101123799	0.010185991027974501	0.03040564324380225	0.07900547911780854	0.1727535720974162
Gaussian	onebody	9	78	0.05	0.0019736529798252793	0.001981473995433057	0.010039112933345626	0.03014233447647341	0.07863749894377972	0.17237391071458283
Gaussian	onebody	9	78	0.02	0.0019561537076698905	0.001967198650266115	0.009998143995468788	0.030068310117723113	0.07853281391595289	0.17226825101571874
Gaussian	onebody	9	78	0.01	0.001953658492885923	0.0019651654091222544	0.009992286627716767	0.030057796568333964	0.07851805291385144	0.17225343779337116
Gaussian	onebody	9	79	0.1	0.0020161882642103874	0.0005480260570594343	0.004003486072613214	0.012997989102984065	0.030266783845911353	0.05878474849212857
Gaussian	onebody	9	79	0.05	0.001969770565486375	0.000537079645224663	0.003964981802787952	0.012920824061320477	0.030143710523342224	0.05861514420827063
Gaussian	onebody	9	79	0.02	0.0019568553265277657	0.0005340643087302878	0.00395437338259852	0.012899497401842368	0.030109747130588716	0.05856813341233696
Gaussian	onebody	9	79	0.01	0.0019550212045443684	0.0005336598331976501	0.003952909078219281	0.012896564914011577	0.030105076970211853	0.05856169416128751
Gaussian	onebody	9	80	0.1	0.0020021084897577095	0.005724868880774127	0.04988591091693791	0.1531445848784667	0.3281653857313002	0.5357334079086981
Gaussian	onebody	9	80	0.05	0.0019655693162896875	0.005676222809864323	0.0497604143107354	0.15299826668564817	0.3280984699930077	0.5358213774667878
Gaussian	onebody	9	80	0.02	0.0019554078640539986	0.005662602121762831	0.0497251427083078	0.15295727453072636	0.32807681960432133	0.5358455780152238
Gaussian	onebody	9	80	0.01	0.001953958428821978	0.005660644874256911	0.04972004338158369	0.152951281378567	0.32807380492078797	0.5358488638680967
Gaussian	onebody	9	81	0.1	0.002026726241545316	0.003292002463402654	0.006765436634395714	0.012796559857592102	0.025530845731029865	0.04883081267355092
Gaussian	onebody	9	81	0.05	0.0019717232659149002	0.003203050297647907	0.006618818413610113	0.012590113465936375	0.025254261405128632	0.04848902139474856
Gaussian	onebody	9	81	0.02	0.00195645407356671	0.0031782535310016773	0.00657785753650991	0.012532339877353691	0.02517676982417623	0.04839316691275881
Gaussian	onebody	9	81	0.01	0.001954276727572527	0.0031747192853221126	0.006571998517385944	0.012524071659659401	0.025165675866242493	0.04837943454222883
Gaussian	onebody	9	82	0.1	0.0020176932682796547	0.07063208025703846	0.1479114556929636	0.2591737605362942	0.3769867515417034	0.4830402813751171
Gaussian	onebody	9	82	0.05	0.0019661729962831913	0.07000611499177237	0.1474052059733284	0.2589172449215135	0.3769745847654685	0.4832246149703879
Gaussian	onebody	9	82	0.02	0.001951853509081299	0.06983048321644274	0.1472637919835904	0.258846530233061	0.37697291338301875	0.483278121240278
Gaussian	onebody	9	82	0.01	0.001949811172536893	0.06980558296869323	0.14724383142361666	0.2588371808618106	0.37697325346820215	0.48328644205258353
Gaussian	onebody	9	83	0.1	0.002024987679055222	0.000596288039184249	0.0023099061978937795	0.005249335502091702	0.010269119502492055	0.01852070095634552
Gaussian	onebody	9	83	0.05	0.0019708029103201324	0.0005788541519328103	0.002264640160598654	0.005168507716430999	0.01013960266895149	0.01832751867193019
Gaussian	onebody	9	83	0.02	0.001955743057912118	0.0005740184439222207	0.002252040697893769	0.005145969761334447	0.010103396232966487	0.018273465863589612
Gaussian	onebody	9	83	0.01	0.001953594176400211	0.000573327806791798	0.0022502370373846106	0.005142744970921421	0.010098190544001054	0.01826571031212506
Gaussian	onebody	9	84	0.1	0.0020402959654964564	0.04886210184711861	0.11041183060722436	0.17229291163353655	0.2346184862697109	0.29915237150231605
Gaussian	onebody	9	84	0.05	0.0019764403690710535	0.048357059451792715	0.10980457589393681	0.17165525963304196	0.2339733610083088	0.2985322142939722
Gaussian	onebody	9	84	0.02	0.001958716735160491	0.04821564751143209	0.10963497848889972	0.17147624466070752	0.23379294962561858	0.2983586420529228
Gaussian	onebody	9	84	0.01	0.00195618726667115	0.04819547240384267	0.1096108694054357	0.1714508714134692	0.23376744817428663	0.2983341978267774
Gaussian	onebody	9	85	0.1	0.002016661534926298	0.011139634964634935	0.07148261219094303	0.20151216459665022	0.3948445753596943	0.5902355805180656
Gaussian	onebody	9	85	0.05	0.0019691329020305624	0.01106248908569475	0.07137293519194197	0.20147013762365482	0.39497978126424066	0.5905589613284487
Gaussian	onebody	9	85	0.02	0.001955896996318746	0.011040658467172232	0.07134224927086563	0.20145891156109	0.3950264793426539	0.5906512290791381
Gaussian	onebody	9	85	0.01	0.0019540097483962755	0.01103759429268101	0.07133789897767244	0.20145736957297092	0.3950333602257421	0.5906643641754302
Gaussian	onebody	9	86	0.1	0.0020217779815581327	0.06823913158821389	0.17636752904280842	0.303289567282675	0.44353636060794405	0.5896351503041694
Gaussian	onebody	9	86	0.05	0.001970256929471883	0.06759584156031509	0.17578706187217577	0.30297778279593596	0.4435094979800142	0.5898441495894646
Gaussian	onebody	9	86	0.02	0.001955941055904466	0.06741553708057631	0.17562734358608226	0.302886163271592	0.4435077680481681	0.5899049788672283
Gaussian	onebody	9	86	0.01	0.0019539001696202585	0.06738974085927446	0.17560442733622886	0.3028734459511104	0.4435072715519626	0.5899138050411897
Gaussian	onebody	9	87	0.1	0.002016749742574809	0.004679068404536779	0.01791916792438416	0.03577773074208974	0.05887074043080962	0.08779610958477586
Gaussian	onebody	9	87	0.05	0.001968874787592919	0.00458070106156396	0.017721963734800325	0.035492634155920716	0.05850140495246724	0.08735743062371597
Gaussian	onebody	9	87	0.02	0.001955543147415486	0.004553369540491767	0.017666914343518938	0.035412897980994396	0.05839793935636042	0.087234264755642
Gaussian	onebody	9	87	0.01	0.0019536409305221324	0.004549471308270915	0.017659058769282313	0.03540152250289106	0.05838318534216405	0.08721669154457011
Gaussian	onebody	9	88	0.1	0.002015945634450801	0.007549439112614135	0.016458418618486337	0.028809798120512202	0.04851644444928483	0.0797115287255452
Gaussian	onebody	9	88	0.05	0.0019688030775455736	0.007404477183940168	0.016202057213728263	0.02846052612512434	0.04809702391342743	0.07924959092106444
Gaussian	onebody	9	88	0.02	0.0019557004097483194	0.007363963205298636	0.016130225488091853	0.02836209517952339	0.047978769960689185	0.07911996023437626
Gaussian	onebody	9	88	0.01	0.001953833918555907	0.007358169962124524	0.016119963814567033	0.028348073543955996	0.047961903304717	0.07910174792645304
Gaussian	onebody	9	89	0.1	0.0020012395560227727	0.0056291296323792185	0.022720262836381084	0.06253667649076936	0.14216269117787586	0.26081702923997524
Gaussian	onebody	9	89	0.05	0.001964839789144447	0.0055750077490422205	0.022627227968252474	0.062406925210975794	0.14202176277970266	0.2607318019157314
Gaussian	onebody	9	89	0.02	0.001954699513057672	0.005559787918382682	0.02260097190946693	0.0623707664811455	0.14198255815814	0.2607093816827611
Gaussian	onebody	9	89	0.01	0.0019532552851380357	0.0055575206072456754	0.02259728415622005	0.062365668367827386	0.14197705658189774	0.2607063612511997
Gaussian	onebody	9	90	0.1	0.002033112622120605	0.06433353309275656	0.19889344977822154	0.3517200522628554	0.5049404707289427	0.6241545272110564
Gaussian	onebody	9	90	0.05	0.001972863478102542	0.0640117931990445	0.19865656357461683	0.35159234299711795	0.5049079314115166	0.624210389963825
Gaussian	onebody	9	90	0.02	0.0019561417165821146	0.0639217610073679	0.19859106043725025	0.35155652789415964	0.5049070943215103	0.6242260605233596
Gaussian	onebody	9	90	0.01	0.00195375962453022	0.06390891846820221	0.19858199577358362	0.3515514519343101	0.504906190244946	0.6242282996576732
Gaussian	onebody	9	91	0.1	0.0020135153242563982	0.0021935205063064243	0.005883545546124502	0.009984260129689011	0.015745507730833094	0.02448324739284362
Gaussian	onebody	9	91	0.05	0.0019716382920520995	0.0021518724532765144	0.005822041509796237	0.009908418257784048	0.015654934484217137	0.024376705153861422
Gaussian	onebody	9	91	0.02	0.00195995146492291	0.002140112628584945	0.0058046053939709245	0.009886852610575928	0.015629159752104722	0.024346342833099166
Gaussian	onebody	9	91	0.01	0.001958281249517188	0.0021383761734011927	0.005802026492581062	0.009883646985735935	0.015625322549946613	0.024341823789119206
Gaussian	onebody	9	92	0.1	0.0020539049156167535	0.10337983470317066	0.2889799197629148	0.4818052559144011	0.6449106012160362	0.7665228602051372
Gaussian	onebody	9	92	0.05	0.001978172049253432	0.10249080169237962	0.2882191054550121	0.4814679541180966	0.6449063138193134	0.7667214539071614
Gaussian	onebody	9	92	0.02	0.001957128355054241	0.10224108291801039	0.28800602766196115	0.4813694624768083	0.6449070144278194	0.766778005743675
Gaussian	onebody	9	92	0.01	0.00195412890566413	0.10220551203080301	0.28797607940055947	0.4813557667965131	0.6449070088128461	0.7667859837117758
Gaussian	onebody	9	93	0.1	0.0020466570512826833	0.0006701182727704247	0.0019954732481231056	0.005344305173428121	0.013553852997977598	0.03035923505553699
Gaussian	onebody	9	93	0.05	0.0019804644995950918	0.000647241945574534	0.0019508247885015753	0.0052629955063283615	0.01341397634873188	0.030144919363148597
Gaussian	onebody	9	93	0.02	0.001962054080729208	0.0006406586937546479	0.001938173300473769	0.005239861545638279	0.013374357772170707	0.030084066675095958
Gaussian	onebody	9	93	0.01	0.0019594210780580082	0.0006396492693961384	0.0019362490950315372	0.005236405063651204	0.013368471256404385	0.03007509645343457
Gaussian	onebody	9	94	0.1	0.0020140763690397155	0.0022115678961890342	0.0094748823140309	0.018319755710279502	0.029831955653105077	0.04527664694117584
Gaussian	onebody	9	94	0.05	0.001968347580571391	0.0021572622715212253	0.009343924904462007	0.018131059042854746	0.02959077486490442	0.04498594696792703
Gaussian	onebody	9	94	0.02	0.0019556167254817475	0.002142167823278169	0.009307309439193704	0.018078192970498275	0.02952312300246415	0.044904343026668736
Gaussian	onebody	9	94	0.01	0.0019537994504346726	0.002140007270392563	0.009302062198223902	0.018070607502257186	0.02951340943697424	0.044892618386106115
Gaussian	onebody	9	95	0.1	0.002003493132475205	0.024097124019510793	0.0797678744753582	0.15713863684147886	0.24779095073272556	0.3457443713036392
Gaussian	onebody	9	95	0.05	0.001963135578789469	0.023876454950123638	0.07937688950160546	0.15663632894038096	0.2472521451210446	0.34524758488355767
Gaussian	onebody	9	95	0.02	0.0019518938049032828	0.02381458923733915	0.07926731947702656	0.15649415812697634	0.2471008547023624	0.34510687635801945
Gaussian	onebody	9	95	0.01	0.0019502888147556994	0.023805763444256417	0.079251651500361	0.15647389514287405	0.2470792027661302	0.3450868437080497
Gaussian	onebody	9	96	0.1	0.002015601996454165	0.35927685810141097	0.5132205775726039	0.6290327295633047	0.7320116729419665	0.8159283921893176
Gaussian	onebody	9	96	0.05	0.0019686894792333193	0.3583716979034624	0.5130745463175667	0.6291585565832031	0.7323154345039651	0.8163267934148593
Gaussian	onebody	9	96	0.02	0.001955630789780929	0.35811248115774325	0.5130320908307613	0.6291948848341152	0.7323861545449155	0.8164407882128942
Gaussian	onebody	9	96	0.01	0.001953773399598511	0.35807506471198775	0.513025291559484	0.6291999242840366	0.7323972192601688	0.8164567276716437
Gaussian	onebody	9	97	0.1	0.0020074730202124347	0.01128956800495488	0.030015298773801297	0.05761929567796101	0.10390732090586038	0.17361440332106076
Gaussian	onebody	9	97	0.05	0.0019670704697340845	0.011153165104834682	0.029822300275940204	0.05741037345740545	0.10370524006034824	0.1734461208154151
Gaussian	onebody	9	97	0.02	0.0019558167594760085	0.011114898602626655	0.0297679721082092	0.05735155355710855	0.10364871298716674	0.17339915703189976
Gaussian	onebody	9	97	0.01	0.0019542103651012804	0.011109411261703157	0.02976047834085477	0.0573430816537855	0.10364020502502765	0.17339238943393556
Gaussian	onebody	9	98	0.1	0.002032327568378638	0.0004683460666414328	0.003897811034112445	0.011383604081944736	0.0263754000762097	0.05453431221939331
Gaussian	onebody	9	98	0.05	0.001973946949909102	0.0004563051238482244	0.003848360062181934	0.011295891885701573	0.026258495510200378	0.05440947178802327
Gaussian	onebody	9	98	0.02	0.0019577069092284187	0.0004528481429235551	0.003833932564447252	0.011270081856411885	0.026223784496578542	0.054372504449668464
Gaussian	onebody	9	98	0.01	0.001955388928405902	0.0004523128047675519	0.0038316390852837835	0.011265928762786993	0.02621808020348189	0.05436613019934125
Gaussian	onebody	9	99	0.1	0.0020261799583960946	0.06837434917915124	0.18807995722423218	0.3282680605505797	0.489905945488739	0.643862026754643
Gaussian	onebody	9	99	0.05	0.001971240628874733	0.0677073956621698	0.18746505480919934	0.32781490990235035	0.48968916824084424	0.6438947893587565
Gaussian	onebody	9	99	0.02	0.001956016604960447	0.06752024958984064	0.18729470675376902	0.3276922344074664	0.4896280558313542	0.6439033667446192
Gaussian	onebody	9	99	0.01	0.001953842998434114	0.06749355341748199	0.18727009015673624	0.3276701989516914	0.4896193195983922	0.6439048689029327
Gaussian	onebody	12	0	0.1	0.00025352145833022234	0.0009500402218259024	0.0008956325272189345	0.0008296299093074844	0.0008079092836550731	0.0008177448999313495
Gaussian	onebody	12	0	0.05	0.00024624864554298036	0.0009205798868503583	0.0008662552314117765	0.0008019258417773006	0.0007813578746234463	0.0007917343914733908
Gaussian	onebody	12	0	0.02	0.0002442348930518141	0.0009123379165674238	0.0008581578077394688	0.0007943715711000266	0.0007742174577759427	0.0007848570958055685
Gaussian	onebody	12	0	0.01	0.00024394874599422935	0.000911151838289308	0.0008570180908787176	0.0007933440797709846	0.0007732850465843526	0.0007840073236819177
Gaussian	onebody	12	1	0.1	0.0002555522447284298	0.012535549243572157	0.021410660240697123	0.03435274867436216	0.05602483275680643	0.0906901672674025
Gaussian	onebody	12	1	0.05	0.0002469561821560095	0.012238104387833649	0.02103113811652016	0.03389948223782746	0.05551292887027443	0.09015500984697332
Gaussian	onebody	12	1	0.02	0.0002445795449269856	0.012154972077179159	0.02092488028890575	0.03377230796945726	0.055369004111143455	0.09000088336820948
Gaussian	onebody	12	1	0.01	0.0002442413741099439	0.012143094025690028	0.02090970031013038	0.03375412869344862	0.05534843887241099	0.08997932114920941
Gaussian	onebody	12	2	0.1	0.00025488002313765545	8.652309437167645e-05	0.0001004914656017444	9.789949550335478e-05	9.548536567194194e-05	9.646917735346888e-05
Gaussian	onebody	12	2	0.05	0.0002467806889272556	8.094204094250691e-05	9.307054608012626e-05	8.973001321170248e-05	8.667135928225068e-05	8.686414956243404e-05
Gaussian	onebody	12	2	0.02	0.0002445385341625657	7.940348690228945e-05	9.102706137885768e-05	8.748404891543093e-05	8.424328001947762e-05	8.421638080215876e-05
Gaussian	onebody	12	2	0.01	0.00024421955235323574	7.918531242782738e-05	9.073679720026665e-05	8.716466845265393e-05	8.38986972191763e-05	8.384035047219961e-05
Gaussian	onebody	12	3	0.1	0.00025306105601314877	0.0008746870385466112	0.0028754957229454197	0.006636174390276645	0.013027053804259347	0.022516331871327167
Gaussian	onebody	12	3	0.05	0.0002464011083194381	0.0008542316644944327	0.002837496228649387	0.006577958960755455	0.012948195489617889	0.022419256048702433
Gaussian	onebody	12	3	0.02	0.0002445553985321182	0.0008485448698199101	0.0028268590213185547	0.0065618389241723085	0.012925980267509426	0.022392021275589334
Gaussian	onebody	12	3	0.01	0.00024429272993143486	0.0008477266882227896	0.002825287240970519	0.00655951022061109	0.01292278617629099	0.022388091607130785
Gaussian	onebody	12	4	0.1	0.0002549491078503602	0.00228763835575078	0.0009875476530597563	0.00048741695105871785	0.0002563920370528475	0.00014312351340285277
Gaussian	onebody	12	4	0.05	0.0002468365639338145	0.002185836565582446	0.0009335661048406605	0.0004552121933014091	0.00023619970114400297	0.00012990861980268065
Gaussian	onebody	12	4	0.02	0.0002445922849090113	0.0021574011399718945	0.0009185408566669411	0.0004462726176234683	0.0002306213365372776	0.00012627365951958002
Gaussian	onebody	12	4	0.01	0.0002442729645191737	0.002153339641948577	0.0009163967923051574	0.000444997904843268	0.00022982683840757102	0.00012575554189854933
Gaussian	onebody	12	5	0.1	0.00025289714526517974	0.013928790760458616	0.029072552177796838	0.041300569025719984	0.053213686471773866	0.06648033147689072
Gaussian	onebody	12	5	0.05	0.0002463422888969293	0.013809175998589938	0.028906040936002964	0.04110479073932366	0.05299222389808581	0.06623330315913561
Gaussian	onebody	12	5	0.02	0.0002445281639207846	0.013775809385404162	0.028859361839741846	0.041049885052432206	0.05293009426340245	0.06616400445479777
Gaussian	onebody	12	5	0.01	0.00024426978257822805	0.013771024132243605	0.028852673433537458	0.041042014775554865	0.05292118817839391	0.06615406337148394
Gaussian	onebody	12	6	0.1	0.0002563197912106732	0.004263220184900878	0.01844735550917269	0.046904959906211914	0.09705786703150776	0.1720960447682281
Gaussian	onebody	12	6	0.05	0.0002471083602051981	0.004182146361856497	0.018265560924331823	0.04663310247663786	0.09672528468861198	0.17176033970763702
Gaussian	onebody	12	6	0.02	0.00024456561716548736	0.004159545249292377	0.0182146662912318	0.04655691313832986	0.09663202128194581	0.17166598727008084
Gaussian	onebody	12	6	0.01	0.0002442038356836547	0.00415631452456884	0.018207385571884574	0.04654600263497347	0.09661861648026096	0.17165243426836482
Gaussian	onebody	12	7	0.1	0.0002535473475921446	0.06079166912216382	0.09522907234167795	0.129699370839402	0.1779111640132887	0.2435053854830073
